catalog_id,heuristic,k,published_ndcg5,mine_ndcg5,delta,pass_1e6,pass_print5
synth_v1000_s2,content_knn_3,8,0.0032500,0.0032517,1.731e-06,False,True
synth_v1000_s2,content_knn_5,8,0.0032500,0.0032517,1.731e-06,False,True
synth_v1000_s2,last_item_nbhd,8,0.0032500,0.0032517,1.731e-06,False,True
synth_v1000_s2,pop_scaled_content,8,0.0880700,0.0880693,-6.585e-07,True,True
synth_v1000_s2,co_purchase,8,0.0042900,0.0042889,-1.081e-06,False,True
synth_v1000_s2,lambda_hybrid_0.25,8,0.0974400,0.0974441,4.100e-06,False,True
synth_v1000_s2,lambda_hybrid_0.5,8,0.0676200,0.0676219,1.928e-06,False,True
synth_v1000_s2,lambda_hybrid_0.75,8,0.0407400,0.0407410,1.038e-06,False,True
synth_v1000_s2,HEADROOM,,-0.1225744,-0.1225744,-4.163e-17,True,True
synth_v200_s0,pop_global,0,0.2611900,0.2611942,4.221e-06,False,True
synth_v200_s0,recency_pop_0.1,0,0.0377600,0.0377583,-1.729e-06,False,True
synth_v200_s0,recency_pop_0.5,0,0.0470800,0.0470787,-1.310e-06,False,True
synth_v200_s0,recency_pop_1.0,0,0.0520100,0.0520112,1.173e-06,False,True
synth_v200_s0,pop_category,0,0.2196800,0.2196807,6.763e-07,True,True
synth_v200_s0,pop_price,0,0.2611900,0.2611942,4.221e-06,False,True
synth_v200_s0,lambda_hybrid_0.25,0,0.2611900,0.2611942,4.221e-06,False,True
synth_v200_s0,lambda_hybrid_0.5,0,0.2611900,0.2611942,4.221e-06,False,True
synth_v200_s0,lambda_hybrid_0.75,0,0.2611900,0.2611942,4.221e-06,False,True
synth_v200_s0,active_elic2,0,0.1397400,0.1397396,-3.617e-07,True,True
synth_v200_s0,pop_global,1,0.2356600,0.2356649,4.949e-06,False,True
synth_v200_s0,recency_pop_0.1,1,0.0651300,0.0651297,-2.853e-07,True,True
synth_v200_s0,recency_pop_0.5,1,0.1313700,0.1313710,1.036e-06,False,True
synth_v200_s0,recency_pop_1.0,1,0.1347900,0.1347870,-3.024e-06,False,True
synth_v200_s0,pop_category,1,0.2035300,0.2035325,2.529e-06,False,True
synth_v200_s0,pop_price,1,0.2356600,0.2356649,4.949e-06,False,True
synth_v200_s0,content_knn_1,1,0.0193000,0.0192993,-7.418e-07,True,True
synth_v200_s0,content_knn_3,1,0.0203000,0.0202993,-7.418e-07,True,True
synth_v200_s0,content_knn_5,1,0.0214800,0.0214776,-2.401e-06,False,True
synth_v200_s0,last_item_nbhd,1,0.0197300,0.0197299,-6.521e-08,True,True
synth_v200_s0,pop_scaled_content,1,0.1187500,0.1187514,1.383e-06,False,True
synth_v200_s0,co_purchase,1,0.0104400,0.0104443,4.329e-06,False,True
synth_v200_s0,lambda_hybrid_0.25,1,0.2215200,0.2215238,3.772e-06,False,True
synth_v200_s0,lambda_hybrid_0.5,1,0.1076600,0.1076630,2.985e-06,False,True
synth_v200_s0,lambda_hybrid_0.75,1,0.0609500,0.0609544,4.421e-06,False,True
synth_v200_s0,pop_global,2,0.1980000,0.1979972,-2.838e-06,False,True
synth_v200_s0,recency_pop_0.1,2,0.1103300,0.1103330,3.041e-06,False,True
synth_v200_s0,recency_pop_0.5,2,0.1240500,0.1240522,2.161e-06,False,True
synth_v200_s0,recency_pop_1.0,2,0.1256900,0.1256903,2.661e-07,True,True
synth_v200_s0,pop_category,2,0.1739500,0.1739494,-5.538e-07,True,True
synth_v200_s0,pop_price,2,0.1987700,0.1987709,8.673e-07,True,True
synth_v200_s0,content_knn_1,2,0.0169400,0.0169384,-1.580e-06,False,True
synth_v200_s0,content_knn_3,2,0.0179600,0.0179621,2.139e-06,False,True
synth_v200_s0,content_knn_5,2,0.0187200,0.0187181,-1.938e-06,False,True
synth_v200_s0,last_item_nbhd,2,0.0188200,0.0188235,3.492e-06,False,True
synth_v200_s0,pop_scaled_content,2,0.1201200,0.1201233,3.343e-06,False,True
synth_v200_s0,co_purchase,2,0.0094500,0.0094485,-1.541e-06,False,True
synth_v200_s0,lambda_hybrid_0.25,2,0.1790700,0.1790737,3.663e-06,False,True
synth_v200_s0,lambda_hybrid_0.5,2,0.1094500,0.1094486,-1.436e-06,False,True
synth_v200_s0,lambda_hybrid_0.75,2,0.0776900,0.0776926,2.588e-06,False,True
synth_v200_s0,pop_global,3,0.1755800,0.1755784,-1.568e-06,False,True
synth_v200_s0,recency_pop_0.1,3,0.1020400,0.1020446,4.620e-06,False,True
synth_v200_s0,recency_pop_0.5,3,0.1100600,0.1100627,2.702e-06,False,True
synth_v200_s0,recency_pop_1.0,3,0.1132100,0.1132110,9.755e-07,True,True
synth_v200_s0,pop_category,3,0.1626000,0.1625984,-1.635e-06,False,True
synth_v200_s0,pop_price,3,0.1786800,0.1786764,-3.647e-06,False,True
synth_v200_s0,content_knn_1,3,0.0208900,0.0208859,-4.147e-06,False,True
synth_v200_s0,content_knn_3,3,0.0206200,0.0206237,3.732e-06,False,True
synth_v200_s0,content_knn_5,3,0.0201900,0.0201926,2.624e-06,False,True
synth_v200_s0,last_item_nbhd,3,0.0198800,0.0198849,4.852e-06,False,True
synth_v200_s0,pop_scaled_content,3,0.1226800,0.1226814,1.371e-06,False,True
synth_v200_s0,co_purchase,3,0.0020200,0.0020198,-1.976e-07,True,True
synth_v200_s0,lambda_hybrid_0.25,3,0.1720600,0.1720555,-4.496e-06,False,True
synth_v200_s0,lambda_hybrid_0.5,3,0.1084800,0.1084777,-2.321e-06,False,True
synth_v200_s0,lambda_hybrid_0.75,3,0.0718500,0.0718521,2.088e-06,False,True
synth_v200_s0,pop_global,5,0.1665500,0.1665502,2.153e-07,True,True
synth_v200_s0,recency_pop_0.1,5,0.1121200,0.1121244,4.438e-06,False,True
synth_v200_s0,recency_pop_0.5,5,0.1287400,0.1287401,1.457e-07,True,True
synth_v200_s0,recency_pop_1.0,5,0.1340300,0.1340309,9.116e-07,True,True
synth_v200_s0,pop_category,5,0.1340900,0.1340899,-1.361e-07,True,True
synth_v200_s0,pop_price,5,0.1656900,0.1656854,-4.597e-06,False,True
synth_v200_s0,content_knn_1,5,0.0180400,0.0180449,4.899e-06,False,True
synth_v200_s0,content_knn_3,5,0.0175900,0.0175869,-3.110e-06,False,True
synth_v200_s0,content_knn_5,5,0.0171500,0.0171545,4.484e-06,False,True
synth_v200_s0,last_item_nbhd,5,0.0175900,0.0175869,-3.110e-06,False,True
synth_v200_s0,pop_scaled_content,5,0.1142800,0.1142823,2.350e-06,False,True
synth_v200_s0,co_purchase,5,0.0027800,0.0027848,4.845e-06,False,True
synth_v200_s0,lambda_hybrid_0.25,5,0.1546600,0.1546626,2.629e-06,False,True
synth_v200_s0,lambda_hybrid_0.5,5,0.1019800,0.1019833,3.271e-06,False,True
synth_v200_s0,lambda_hybrid_0.75,5,0.0594300,0.0594285,-1.505e-06,False,True
synth_v200_s0,pop_global,8,0.1337000,0.1337010,9.883e-07,True,True
synth_v200_s0,recency_pop_0.1,8,0.1461800,0.1461769,-3.105e-06,False,True
synth_v200_s0,recency_pop_0.5,8,0.1359800,0.1359827,2.709e-06,False,True
synth_v200_s0,recency_pop_1.0,8,0.1320000,0.1319976,-2.441e-06,False,True
synth_v200_s0,pop_category,8,0.1163700,0.1163692,-7.774e-07,True,True
synth_v200_s0,pop_price,8,0.1271300,0.1271316,1.571e-06,False,True
synth_v200_s0,content_knn_1,8,0.0170300,0.0170348,4.764e-06,False,True
synth_v200_s0,content_knn_3,8,0.0183900,0.0183916,1.602e-06,False,True
synth_v200_s0,content_knn_5,8,0.0197900,0.0197892,-8.204e-07,True,True
synth_v200_s0,last_item_nbhd,8,0.0190700,0.0190700,2.147e-08,True,True
synth_v200_s0,pop_scaled_content,8,0.1043900,0.1043896,-3.709e-07,True,True
synth_v200_s0,co_purchase,8,0.0009300,0.0009262,-3.814e-06,False,True
synth_v200_s0,lambda_hybrid_0.25,8,0.1219200,0.1219207,7.078e-07,True,True
synth_v200_s0,lambda_hybrid_0.5,8,0.0843600,0.0843602,2.309e-07,True,True
synth_v200_s0,lambda_hybrid_0.75,8,0.0582800,0.0582830,2.977e-06,False,True
synth_v200_s0,HEADROOM,,-0.1647468,-0.1647468,-5.551e-17,True,True
synth_v200_s1,pop_global,0,0.2621200,0.2621242,4.249e-06,False,True
synth_v200_s1,recency_pop_0.1,0,0.0243300,0.0243312,1.209e-06,False,True
synth_v200_s1,recency_pop_0.5,0,0.0284600,0.0284621,2.139e-06,False,True
synth_v200_s1,recency_pop_1.0,0,0.0289200,0.0289183,-1.685e-06,False,True
synth_v200_s1,pop_category,0,0.2070100,0.2070109,9.338e-07,True,True
synth_v200_s1,pop_price,0,0.2458800,0.2458764,-3.569e-06,False,True
synth_v200_s1,lambda_hybrid_0.25,0,0.2621200,0.2621242,4.249e-06,False,True
synth_v200_s1,lambda_hybrid_0.5,0,0.2621200,0.2621242,4.249e-06,False,True
synth_v200_s1,lambda_hybrid_0.75,0,0.2621200,0.2621242,4.249e-06,False,True
synth_v200_s1,active_elic2,0,0.1186300,0.1186285,-1.541e-06,False,True
synth_v200_s1,pop_global,1,0.2278900,0.2278885,-1.517e-06,False,True
synth_v200_s1,recency_pop_0.1,1,0.0398200,0.0398152,-4.767e-06,False,True
synth_v200_s1,recency_pop_0.5,1,0.0456600,0.0456617,1.693e-06,False,True
synth_v200_s1,recency_pop_1.0,1,0.0452700,0.0452748,4.840e-06,False,True
synth_v200_s1,pop_category,1,0.1906600,0.1906565,-3.506e-06,False,True
synth_v200_s1,pop_price,1,0.2138300,0.2138303,3.110e-07,True,True
synth_v200_s1,content_knn_1,1,0.0145600,0.0145616,1.632e-06,False,True
synth_v200_s1,content_knn_3,1,0.0149500,0.0149485,-1.515e-06,False,True
synth_v200_s1,content_knn_5,1,0.0149500,0.0149485,-1.515e-06,False,True
synth_v200_s1,last_item_nbhd,1,0.0145600,0.0145616,1.632e-06,False,True
synth_v200_s1,pop_scaled_content,1,0.1202800,0.1202821,2.095e-06,False,True
synth_v200_s1,co_purchase,1,0.0054700,0.0054722,2.178e-06,False,True
synth_v200_s1,lambda_hybrid_0.25,1,0.2079200,0.2079227,2.707e-06,False,True
synth_v200_s1,lambda_hybrid_0.5,1,0.1127500,0.1127524,2.439e-06,False,True
synth_v200_s1,lambda_hybrid_0.75,1,0.0401400,0.0401364,-3.650e-06,False,True
synth_v200_s1,pop_global,2,0.2140700,0.2140690,-9.829e-07,True,True
synth_v200_s1,recency_pop_0.1,2,0.0414000,0.0413988,-1.223e-06,False,True
synth_v200_s1,recency_pop_0.5,2,0.0461000,0.0461042,4.242e-06,False,True
synth_v200_s1,recency_pop_1.0,2,0.0461000,0.0461042,4.242e-06,False,True
synth_v200_s1,pop_category,2,0.1974200,0.1974157,-4.259e-06,False,True
synth_v200_s1,pop_price,2,0.2116300,0.2116348,4.753e-06,False,True
synth_v200_s1,content_knn_1,2,0.0141500,0.0141493,-7.469e-07,True,True
synth_v200_s1,content_knn_3,2,0.0141900,0.0141931,3.077e-06,False,True
synth_v200_s1,content_knn_5,2,0.0122400,0.0122369,-3.099e-06,False,True
synth_v200_s1,last_item_nbhd,2,0.0141500,0.0141493,-7.469e-07,True,True
synth_v200_s1,pop_scaled_content,2,0.1379700,0.1379688,-1.226e-06,False,True
synth_v200_s1,co_purchase,2,0.0021900,0.0021925,2.536e-06,False,True
synth_v200_s1,lambda_hybrid_0.25,2,0.1990300,0.1990252,-4.752e-06,False,True
synth_v200_s1,lambda_hybrid_0.5,2,0.1427300,0.1427311,1.122e-06,False,True
synth_v200_s1,lambda_hybrid_0.75,2,0.0771900,0.0771872,-2.781e-06,False,True
synth_v200_s1,pop_global,3,0.1978000,0.1978011,1.144e-06,False,True
synth_v200_s1,recency_pop_0.1,3,0.0621000,0.0620983,-1.744e-06,False,True
synth_v200_s1,recency_pop_0.5,3,0.0658200,0.0658229,2.906e-06,False,True
synth_v200_s1,recency_pop_1.0,3,0.0659600,0.0659646,4.584e-06,False,True
synth_v200_s1,pop_category,3,0.1871100,0.1871098,-1.829e-07,True,True
synth_v200_s1,pop_price,3,0.1884300,0.1884340,4.013e-06,False,True
synth_v200_s1,content_knn_1,3,0.0165900,0.0165883,-1.741e-06,False,True
synth_v200_s1,content_knn_3,3,0.0155400,0.0155434,3.391e-06,False,True
synth_v200_s1,content_knn_5,3,0.0142700,0.0142684,-1.590e-06,False,True
synth_v200_s1,last_item_nbhd,3,0.0165900,0.0165883,-1.741e-06,False,True
synth_v200_s1,pop_scaled_content,3,0.1458100,0.1458058,-4.177e-06,False,True
synth_v200_s1,co_purchase,3,0.0071600,0.0071600,1.293e-09,True,True
synth_v200_s1,lambda_hybrid_0.25,3,0.1943900,0.1943901,5.239e-08,True,True
synth_v200_s1,lambda_hybrid_0.5,3,0.1474500,0.1474528,2.779e-06,False,True
synth_v200_s1,lambda_hybrid_0.75,3,0.0874500,0.0874507,6.897e-07,True,True
synth_v200_s1,pop_global,5,0.1590600,0.1590625,2.540e-06,False,True
synth_v200_s1,recency_pop_0.1,5,0.0697000,0.0696997,-3.192e-07,True,True
synth_v200_s1,recency_pop_0.5,5,0.0806700,0.0806682,-1.806e-06,False,True
synth_v200_s1,recency_pop_1.0,5,0.0802600,0.0802610,9.812e-07,True,True
synth_v200_s1,pop_category,5,0.1583700,0.1583725,2.490e-06,False,True
synth_v200_s1,pop_price,5,0.1527700,0.1527681,-1.874e-06,False,True
synth_v200_s1,content_knn_1,5,0.0143100,0.0143079,-2.074e-06,False,True
synth_v200_s1,content_knn_3,5,0.0119800,0.0119829,2.900e-06,False,True
synth_v200_s1,content_knn_5,5,0.0097100,0.0097055,-4.475e-06,False,True
synth_v200_s1,last_item_nbhd,5,0.0143100,0.0143079,-2.074e-06,False,True
synth_v200_s1,pop_scaled_content,5,0.1380100,0.1380131,3.145e-06,False,True
synth_v200_s1,co_purchase,5,0.0014400,0.0014379,-2.134e-06,False,True
synth_v200_s1,lambda_hybrid_0.25,5,0.1599600,0.1599647,4.667e-06,False,True
synth_v200_s1,lambda_hybrid_0.5,5,0.1318600,0.1318626,2.560e-06,False,True
synth_v200_s1,lambda_hybrid_0.75,5,0.0753200,0.0753203,2.855e-07,True,True
synth_v200_s1,pop_global,8,0.1433400,0.1433363,-3.715e-06,False,True
synth_v200_s1,recency_pop_0.1,8,0.1384400,0.1384441,4.114e-06,False,True
synth_v200_s1,recency_pop_0.5,8,0.1330200,0.1330221,2.094e-06,False,True
synth_v200_s1,recency_pop_1.0,8,0.1329000,0.1328960,-4.026e-06,False,True
synth_v200_s1,pop_category,8,0.1556000,0.1556004,4.213e-07,True,True
synth_v200_s1,pop_price,8,0.1434900,0.1434900,1.954e-08,True,True
synth_v200_s1,content_knn_1,8,0.0128900,0.0128882,-1.764e-06,False,True
synth_v200_s1,content_knn_3,8,0.0118300,0.0118289,-1.086e-06,False,True
synth_v200_s1,content_knn_5,8,0.0107700,0.0107696,-4.080e-07,True,True
synth_v200_s1,last_item_nbhd,8,0.0128900,0.0128882,-1.764e-06,False,True
synth_v200_s1,pop_scaled_content,8,0.1526700,0.1526736,3.605e-06,False,True
synth_v200_s1,co_purchase,8,0.0014700,0.0014691,-8.763e-07,True,True
synth_v200_s1,lambda_hybrid_0.25,8,0.1545900,0.1545870,-2.993e-06,False,True
synth_v200_s1,lambda_hybrid_0.5,8,0.1301600,0.1301630,2.999e-06,False,True
synth_v200_s1,lambda_hybrid_0.75,8,0.0881900,0.0881867,-3.258e-06,False,True
synth_v200_s1,HEADROOM,,-0.1759677,-0.1759677,-2.776e-17,True,True
synth_v200_s2,pop_global,0,0.2799700,0.2799691,-9.188e-07,True,True
synth_v200_s2,recency_pop_0.1,0,0.0258100,0.0258089,-1.118e-06,False,True
synth_v200_s2,recency_pop_0.5,0,0.1287300,0.1287322,2.230e-06,False,True
synth_v200_s2,recency_pop_1.0,0,0.1390500,0.1390462,-3.828e-06,False,True
synth_v200_s2,pop_category,0,0.2457300,0.2457284,-1.558e-06,False,True
synth_v200_s2,pop_price,0,0.2544400,0.2544368,-3.204e-06,False,True
synth_v200_s2,lambda_hybrid_0.25,0,0.2799700,0.2799691,-9.188e-07,True,True
synth_v200_s2,lambda_hybrid_0.5,0,0.2799700,0.2799691,-9.188e-07,True,True
synth_v200_s2,lambda_hybrid_0.75,0,0.2799700,0.2799691,-9.188e-07,True,True
synth_v200_s2,active_elic2,0,0.1031300,0.1031267,-3.306e-06,False,True
synth_v200_s2,pop_global,1,0.2404700,0.2404662,-3.761e-06,False,True
synth_v200_s2,recency_pop_0.1,1,0.1215800,0.1215825,2.514e-06,False,True
synth_v200_s2,recency_pop_0.5,1,0.1510500,0.1510456,-4.369e-06,False,True
synth_v200_s2,recency_pop_1.0,1,0.1505900,0.1505895,-5.457e-07,True,True
synth_v200_s2,pop_category,1,0.2120100,0.2120050,-4.989e-06,False,True
synth_v200_s2,pop_price,1,0.2201200,0.2201157,-4.348e-06,False,True
synth_v200_s2,content_knn_1,1,0.0090100,0.0090142,4.194e-06,False,True
synth_v200_s2,content_knn_3,1,0.0079600,0.0079585,-1.475e-06,False,True
synth_v200_s2,content_knn_5,1,0.0078900,0.0078892,-7.989e-07,True,True
synth_v200_s2,last_item_nbhd,1,0.0094400,0.0094449,4.871e-06,False,True
synth_v200_s2,pop_scaled_content,1,0.1211700,0.1211677,-2.344e-06,False,True
synth_v200_s2,co_purchase,1,0.0057600,0.0057583,-1.729e-06,False,True
synth_v200_s2,lambda_hybrid_0.25,1,0.2133500,0.2133486,-1.392e-06,False,True
synth_v200_s2,lambda_hybrid_0.5,1,0.1350900,0.1350893,-6.510e-07,True,True
synth_v200_s2,lambda_hybrid_0.75,1,0.0459900,0.0459905,5.276e-07,True,True
synth_v200_s2,pop_global,2,0.2783400,0.2783395,-4.561e-07,True,True
synth_v200_s2,recency_pop_0.1,2,0.1626500,0.1626505,5.459e-07,True,True
synth_v200_s2,recency_pop_0.5,2,0.1694900,0.1694918,1.794e-06,False,True
synth_v200_s2,recency_pop_1.0,2,0.1691000,0.1691049,4.941e-06,False,True
synth_v200_s2,pop_category,2,0.2530600,0.2530554,-4.609e-06,False,True
synth_v200_s2,pop_price,2,0.2579500,0.2579451,-4.866e-06,False,True
synth_v200_s2,content_knn_1,2,0.0061600,0.0061629,2.907e-06,False,True
synth_v200_s2,content_knn_3,2,0.0062100,0.0062144,4.448e-06,False,True
synth_v200_s2,content_knn_5,2,0.0061500,0.0061451,-4.876e-06,False,True
synth_v200_s2,last_item_nbhd,2,0.0061600,0.0061629,2.907e-06,False,True
synth_v200_s2,pop_scaled_content,2,0.1912000,0.1912010,1.030e-06,False,True
synth_v200_s2,co_purchase,2,0.0039500,0.0039526,2.588e-06,False,True
synth_v200_s2,lambda_hybrid_0.25,2,0.2499200,0.2499240,3.973e-06,False,True
synth_v200_s2,lambda_hybrid_0.5,2,0.1694300,0.1694350,4.990e-06,False,True
synth_v200_s2,lambda_hybrid_0.75,2,0.0769500,0.0769509,8.597e-07,True,True
synth_v200_s2,pop_global,3,0.2324300,0.2324304,4.136e-07,True,True
synth_v200_s2,recency_pop_0.1,3,0.1506400,0.1506402,1.652e-07,True,True
synth_v200_s2,recency_pop_0.5,3,0.1576100,0.1576092,-7.530e-07,True,True
synth_v200_s2,recency_pop_1.0,3,0.1615900,0.1615877,-2.274e-06,False,True
synth_v200_s2,pop_category,3,0.2097400,0.2097354,-4.556e-06,False,True
synth_v200_s2,pop_price,3,0.2279400,0.2279367,-3.316e-06,False,True
synth_v200_s2,content_knn_1,3,0.0068900,0.0068902,1.548e-07,True,True
synth_v200_s2,content_knn_3,3,0.0059300,0.0059330,3.021e-06,False,True
synth_v200_s2,content_knn_5,3,0.0078300,0.0078318,1.838e-06,False,True
synth_v200_s2,last_item_nbhd,3,0.0068900,0.0068902,1.548e-07,True,True
synth_v200_s2,pop_scaled_content,3,0.1709000,0.1708985,-1.516e-06,False,True
synth_v200_s2,co_purchase,3,0.0018200,0.0018193,-6.513e-07,True,True
synth_v200_s2,lambda_hybrid_0.25,3,0.2096300,0.2096269,-3.087e-06,False,True
synth_v200_s2,lambda_hybrid_0.5,3,0.1461500,0.1461487,-1.345e-06,False,True
synth_v200_s2,lambda_hybrid_0.75,3,0.0693700,0.0693704,4.355e-07,True,True
synth_v200_s2,pop_global,5,0.2519300,0.2519257,-4.327e-06,False,True
synth_v200_s2,recency_pop_0.1,5,0.1897500,0.1897544,4.382e-06,False,True
synth_v200_s2,recency_pop_0.5,5,0.2054000,0.2053969,-3.054e-06,False,True
synth_v200_s2,recency_pop_1.0,5,0.2071500,0.2071509,8.719e-07,True,True
synth_v200_s2,pop_category,5,0.2328800,0.2328835,3.519e-06,False,True
synth_v200_s2,pop_price,5,0.2494500,0.2494473,-2.652e-06,False,True
synth_v200_s2,content_knn_1,5,0.0111600,0.0111579,-2.102e-06,False,True
synth_v200_s2,content_knn_3,5,0.0118000,0.0118047,4.714e-06,False,True
synth_v200_s2,content_knn_5,5,0.0111100,0.0111059,-4.111e-06,False,True
synth_v200_s2,last_item_nbhd,5,0.0102600,0.0102630,2.991e-06,False,True
synth_v200_s2,pop_scaled_content,5,0.2023000,0.2022995,-4.916e-07,True,True
synth_v200_s2,co_purchase,5,0.0049200,0.0049151,-4.887e-06,False,True
synth_v200_s2,lambda_hybrid_0.25,5,0.2290400,0.2290402,2.014e-07,True,True
synth_v200_s2,lambda_hybrid_0.5,5,0.1708300,0.1708262,-3.781e-06,False,True
synth_v200_s2,lambda_hybrid_0.75,5,0.0742500,0.0742477,-2.330e-06,False,True
synth_v200_s2,pop_global,8,0.2014000,0.2014014,1.369e-06,False,True
synth_v200_s2,recency_pop_0.1,8,0.1738500,0.1738543,4.304e-06,False,True
synth_v200_s2,recency_pop_0.5,8,0.1745800,0.1745850,4.992e-06,False,True
synth_v200_s2,recency_pop_1.0,8,0.1749600,0.1749606,6.222e-07,True,True
synth_v200_s2,pop_category,8,0.1743900,0.1743901,1.072e-07,True,True
synth_v200_s2,pop_price,8,0.1896800,0.1896833,3.299e-06,False,True
synth_v200_s2,content_knn_1,8,0.0042500,0.0042484,-1.592e-06,False,True
synth_v200_s2,content_knn_3,8,0.0062300,0.0062325,2.480e-06,False,True
synth_v200_s2,content_knn_5,8,0.0071400,0.0071376,-2.355e-06,False,True
synth_v200_s2,last_item_nbhd,8,0.0047700,0.0047742,4.170e-06,False,True
synth_v200_s2,pop_scaled_content,8,0.1580200,0.1580216,1.563e-06,False,True
synth_v200_s2,co_purchase,8,0.0000000,0.0000000,0.000e+00,True,True
synth_v200_s2,lambda_hybrid_0.25,8,0.1764800,0.1764788,-1.171e-06,False,True
synth_v200_s2,lambda_hybrid_0.5,8,0.1130800,0.1130807,7.289e-07,True,True
synth_v200_s2,lambda_hybrid_0.75,8,0.0540600,0.0540576,-2.358e-06,False,True
synth_v200_s2,HEADROOM,,-0.2319262,-0.2319262,0.000e+00,True,True
synth_v200_s3,pop_global,0,0.2409500,0.2409469,-3.114e-06,False,True
synth_v200_s3,recency_pop_0.1,0,0.0301100,0.0301072,-2.763e-06,False,True
synth_v200_s3,recency_pop_0.5,0,0.0331900,0.0331884,-1.594e-06,False,True
synth_v200_s3,recency_pop_1.0,0,0.0331900,0.0331884,-1.594e-06,False,True
synth_v200_s3,pop_category,0,0.2406200,0.2406190,-1.022e-06,False,True
synth_v200_s3,pop_price,0,0.2356800,0.2356783,-1.696e-06,False,True
synth_v200_s3,lambda_hybrid_0.25,0,0.2409500,0.2409469,-3.114e-06,False,True
synth_v200_s3,lambda_hybrid_0.5,0,0.2409500,0.2409469,-3.114e-06,False,True
synth_v200_s3,lambda_hybrid_0.75,0,0.2409500,0.2409469,-3.114e-06,False,True
synth_v200_s3,active_elic2,0,0.2406200,0.2406190,-1.022e-06,False,True
synth_v200_s3,pop_global,1,0.2359700,0.2359683,-1.719e-06,False,True
synth_v200_s3,recency_pop_0.1,1,0.0340500,0.0340521,2.108e-06,False,True
synth_v200_s3,recency_pop_0.5,1,0.0369500,0.0369526,2.614e-06,False,True
synth_v200_s3,recency_pop_1.0,1,0.0379700,0.0379709,9.383e-07,True,True
synth_v200_s3,pop_category,1,0.2259100,0.2259141,4.081e-06,False,True
synth_v200_s3,pop_price,1,0.2315000,0.2315010,9.737e-07,True,True
synth_v200_s3,content_knn_1,1,0.0091800,0.0091807,6.893e-07,True,True
synth_v200_s3,content_knn_3,1,0.0083200,0.0083193,-6.638e-07,True,True
synth_v200_s3,content_knn_5,1,0.0088200,0.0088193,-6.638e-07,True,True
synth_v200_s3,last_item_nbhd,1,0.0091800,0.0091807,6.893e-07,True,True
synth_v200_s3,pop_scaled_content,1,0.1575600,0.1575576,-2.366e-06,False,True
synth_v200_s3,co_purchase,1,0.0061800,0.0061789,-1.118e-06,False,True
synth_v200_s3,lambda_hybrid_0.25,1,0.2195500,0.2195527,2.728e-06,False,True
synth_v200_s3,lambda_hybrid_0.5,1,0.1322700,0.1322655,-4.475e-06,False,True
synth_v200_s3,lambda_hybrid_0.75,1,0.0411200,0.0411209,9.166e-07,True,True
synth_v200_s3,pop_global,2,0.2022500,0.2022473,-2.748e-06,False,True
synth_v200_s3,recency_pop_0.1,2,0.0476300,0.0476346,4.569e-06,False,True
synth_v200_s3,recency_pop_0.5,2,0.0545800,0.0545847,4.679e-06,False,True
synth_v200_s3,recency_pop_1.0,2,0.0554800,0.0554775,-2.532e-06,False,True
synth_v200_s3,pop_category,2,0.1980400,0.1980427,2.715e-06,False,True
synth_v200_s3,pop_price,2,0.1993300,0.1993281,-1.919e-06,False,True
synth_v200_s3,content_knn_1,2,0.0161000,0.0160995,-4.803e-07,True,True
synth_v200_s3,content_knn_3,2,0.0164900,0.0164864,-3.627e-06,False,True
synth_v200_s3,content_knn_5,2,0.0145300,0.0145297,-3.452e-07,True,True
synth_v200_s3,last_item_nbhd,2,0.0161000,0.0160995,-4.803e-07,True,True
synth_v200_s3,pop_scaled_content,2,0.1650700,0.1650724,2.397e-06,False,True
synth_v200_s3,co_purchase,2,0.0059000,0.0058969,-3.082e-06,False,True
synth_v200_s3,lambda_hybrid_0.25,2,0.1941500,0.1941469,-3.121e-06,False,True
synth_v200_s3,lambda_hybrid_0.5,2,0.1521000,0.1521032,3.239e-06,False,True
synth_v200_s3,lambda_hybrid_0.75,2,0.0815700,0.0815699,-5.669e-08,True,True
synth_v200_s3,pop_global,3,0.2082300,0.2082306,6.310e-07,True,True
synth_v200_s3,recency_pop_0.1,3,0.0659500,0.0659455,-4.511e-06,False,True
synth_v200_s3,recency_pop_0.5,3,0.0838300,0.0838342,4.203e-06,False,True
synth_v200_s3,recency_pop_1.0,3,0.0906000,0.0905966,-3.396e-06,False,True
synth_v200_s3,pop_category,3,0.1945400,0.1945447,4.731e-06,False,True
synth_v200_s3,pop_price,3,0.2048100,0.2048129,2.857e-06,False,True
synth_v200_s3,content_knn_1,3,0.0106400,0.0106410,9.952e-07,True,True
synth_v200_s3,content_knn_3,3,0.0106400,0.0106410,9.952e-07,True,True
synth_v200_s3,content_knn_5,3,0.0100100,0.0100101,6.543e-08,True,True
synth_v200_s3,last_item_nbhd,3,0.0110700,0.0110717,1.672e-06,False,True
synth_v200_s3,pop_scaled_content,3,0.1843500,0.1843515,1.470e-06,False,True
synth_v200_s3,co_purchase,3,0.0032900,0.0032915,1.488e-06,False,True
synth_v200_s3,lambda_hybrid_0.25,3,0.1891600,0.1891625,2.549e-06,False,True
synth_v200_s3,lambda_hybrid_0.5,3,0.1603900,0.1603864,-3.557e-06,False,True
synth_v200_s3,lambda_hybrid_0.75,3,0.0732600,0.0732578,-2.218e-06,False,True
synth_v200_s3,pop_global,5,0.2403000,0.2403014,1.375e-06,False,True
